Sensor,gyroscope,gyroscope,gyroscope,gyroscope,accelerometer,accelerometer,accelerometer,accelerometer,rotation_vector,rotation_vector,rotation_vector,rotation_vector,linear_acceleration,linear_acceleration,linear_acceleration,linear_acceleration,gravity,gravity,gravity,gravity
Axis,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w
3585627761475,0.5412266,-0.6200282,-2.3060162,,14.056358,5.9304376,5.746084,,0.326689,-0.42861173,-0.071286105,0.8393359,7.457251,-0.046830654,1.6357975,,6.5991073,5.977268,4.1102867,
3585635926168,0.61269784,-0.72387534,-2.7061331,,14.106636,5.997475,5.741296,,0.33236867,-0.42778555,-0.07897626,0.8368353,7.600182,-0.120358944,1.6905489,,6.506454,6.117834,4.050747,
3585684918629,0.9987647,-0.89919364,-4.356691,,11.298238,7.2592196,5.1140146,,0.38138446,-0.4169315,-0.14819822,0.811635,5.7697244,-0.02385521,1.5696166,,5.5285134,7.283075,3.544398,
3585709412706,1.1215485,-0.9963212,-4.9052477,,9.3421755,7.3789296,4.8722005,,0.4134858,-0.40497637,-0.19059883,0.79290336,4.5899277,-0.56528664,1.6355424,,4.752248,7.9442163,3.236658,
3585725740206,1.3353515,-1.328021,-5.4525833,,8.815451,7.45315,5.171476,,0.4364982,-0.39534575,-0.22077473,0.7774508,4.6771603,-0.91463375,2.1672854,,4.1382904,8.367784,3.0041904,
3585750062244,1.6010778,-1.6383406,-5.9999185,,5.183447,7.429208,5.0182467,,0.46091536,-0.3857771,-0.2555205,0.75725985,3.2576501,-1.2109728,2.541442,,3.4197786,8.779044,2.7210135,
3585758396282,1.8741345,-1.8008307,-6.359718,,3.8307228,7.1227503,4.537012,,0.4864895,-0.3758822,-0.293305,0.73212886,1.2318745,-2.0253077,2.1433947,,2.5988483,9.148058,2.3936174,
3585782855667,2.1636846,-2.1038198,-6.6627073,,-0.09816227,6.5361705,3.5170822,,0.5255126,-0.3597478,-0.35207897,0.6858998,-1.308872,-3.0176368,1.6652324,,1.2107097,9.553807,1.8518498,
3585807302898,2.2785273,-2.403144,-6.9149947,,-2.6910827,5.33907,1.9752164,,0.5622844,-0.3425692,-0.41054407,0.6308219,-2.401936,-4.376203,0.67127323,,-0.2891466,9.715273,1.3039432,
3585823461090,2.2204952,-2.5167649,-6.968751,,-5.1355624,5.2768207,0.8858546,,0.58410877,-0.32993448,-0.45028993,0.58923614,-3.7899137,-4.3875184,-0.09402931,,-1.3456489,9.664339,0.9798839,
3585839958667,1.8380935,-2.637716,-6.8655143,,-7.5201874,4.759673,0.24660277,,0.6021244,-0.31586942,-0.4892626,0.54616386,-5.1257863,-4.721429,-0.49228388,,-2.394401,9.481102,0.73888665,
3585864210628,1.4648548,-2.5167649,-6.569245,,-11.147403,4.378995,-0.21068975,,0.61639476,-0.29937118,-0.5260587,0.50368315,-6.416271,-4.751252,-0.7453593,,-3.4023507,9.178131,0.59691876,
3585888704705,0.77274454,-2.275473,-5.667608,,-13.857639,3.8953662,-0.011971008,,0.6300149,-0.27193895,-0.5754036,0.44501826,-8.429201,-4.466661,-0.5569788,,-5.1169257,8.343616,0.60953635,
3585897085359,0.33841935,-2.080607,-4.9217415,,-14.5759,3.3518825,-0.22505496,,0.6336936,-0.25399163,-0.60433537,0.41073048,-9.110824,-4.76358,-0.89035183,,-5.4650764,8.115462,0.66529685,
3585929701051,-0.9755518,-1.7104226,-2.8429668,,-18.557457,0.21308395,-1.42455,,0.630129,-0.22026965,-0.6503413,0.36259496,-12.086437,-7.077809,-2.4918814,,-6.47102,7.2908926,1.0673312,
3585937910820,-1.4141531,-1.5259414,-2.1887302,,-19.84075,-0.45968673,-1.2593501,,0.6268221,-0.21233298,-0.6594524,0.3565549,-13.2183,-7.589513,-2.4755464,,-6.6224504,7.129826,1.2161964,
3585970356743,-2.3353379,-0.9211848,-0.1863139,,-21.81836,-2.3008277,3.3087866,,0.612619,-0.19019836,-0.6795276,0.35604063,-14.57707,-8.625331,0.37307203,,-6.83667,6.8129206,1.7362198,
3585986686666,-2.3701572,-0.59498274,1.174083,,-22.646753,-2.6719291,5.731719,,0.6008649,-0.1798542,-0.686597,0.36769354,-15.43092,-9.216482,2.4220207,,-6.794455,6.7552423,2.0910494,
3586011169397,-1.7482964,-0.72204274,3.2950072,,-23.585281,-2.44448,8.130709,,0.58192885,-0.17588231,-0.68633056,0.3992177,-17.040384,-9.4595375,5.0315695,,-6.4563107,6.9240775,2.5580494,
3586027710128,-0.56382865,-1.1899655,5.742133,,-23.005884,-3.0358477,7.8050976,,0.5587943,-0.1966033,-0.67402416,0.44134736,-17.320566,-10.471991,4.8808317,,-5.685318,7.4361424,2.9242656,
3586043993435,0.258396,-2.0549507,7.389637,,-21.803995,-4.132392,5.8945246,,0.53982055,-0.22649801,-0.6568464,0.4752318,-16.960684,-12.081943,2.8095007,,-4.843311,7.9495506,3.0850239,
3586068539781,1.3396275,-2.8502972,10.056064,,-17.104177,-7.153875,1.4796166,,0.49953,-0.29624265,-0.61566484,0.532604,-14.16683,-15.949221,-1.7116654,,-2.937347,8.795346,3.191282,
3586084654050,1.4984524,-2.6169467,10.765278,,-11.877635,-11.384429,-1.982399,,0.46640924,-0.35431972,-0.5735382,0.5726901,-10.610849,-20.609032,-5.0601172,,-1.2667857,9.224603,3.0777183,
3586101200781,1.2608259,-0.57360244,13.107335,,-2.123657,-15.828068,-8.209718,,0.42841786,-0.4134721,-0.5165258,0.6153861,-2.7739577,-25.18776,-11.063433,,0.6503008,9.359691,2.8537152,
3586125481204,-0.39095375,1.7733418,13.587476,,11.319786,-21.399374,-13.694834,,0.38615432,-0.46115333,-0.4429821,0.6648228,4.1390305,-27.91057,-16.324429,,3.5961957,8.688289,2.7841363,
3586150192896,-4.0188823,2.4251351,11.16234,,30.449457,-19.661184,0.7110779,,0.27095205,-0.48999226,-0.29387474,0.77468085,24.56622,-26.602285,-2.946657,,5.883238,6.9411016,3.6577349,
3586166473204,-2.9950724,1.1099422,6.433633,,53.14649,-13.232753,8.465898,,0.20918544,-0.48835868,-0.24066862,0.81229675,46.353466,-18.870659,4.195155,,6.793023,5.637907,4.2707424,
3586190795819,-1.187522,-1.1655309,0.6291912,,51.429848,-10.048465,15.804126,,0.17208324,-0.4872232,-0.21726009,0.8281298,50.728184,-15.254841,9.9892235,,7.1803756,4.8711877,4.569917,
3586207130858,1.1600331,-4.0824122,-3.7158933,,32.295387,-8.731653,14.247894,,0.17417434,-0.5106519,-0.24037376,0.80691916,25.034782,-13.895677,10.150717,,7.2606053,5.1640234,4.097178,
3586223673742,3.2058208,-4.388456,-4.351193,,16.503233,-5.93762,8.001422,,0.19880876,-0.5405192,-0.26800415,0.7723264,9.360546,-11.7903595,4.700227,,7.1426864,5.8527393,3.301195,
3586247947165,3.097087,-2.012801,-3.040887,,7.1826053,-2.171541,-0.107739076,,0.24031691,-0.5719354,-0.29121268,0.72823966,0.3861513,-8.870722,-2.3659687,,6.796454,6.699181,2.2582297,
3586264273819,2.2809708,0.4025602,-1.6847663,,4.4005427,-0.1604115,-0.94331545,,0.25251102,-0.5750829,-0.29305804,0.72085696,-2.1767292,-7.1647,-2.9054158,,6.577272,7.0042887,1.9621003,
3586280768242,1.4343116,2.26631,-0.103847094,,4.0701427,0.9648633,-0.94092125,,0.28009722,-0.5696211,-0.287831,0.71709883,-2.3601556,-6.1903043,-2.8449287,,6.4302983,7.1551676,1.9040076,
3586305305050,0.7770206,2.792876,0.5748242,,6.9479733,1.6903064,-0.2896984,,0.29543725,-0.5534592,-0.27218872,0.7295979,0.60526705,-5.4920015,-2.3765478,,6.342706,7.1823077,2.0868495,
3586329749550,0.539394,2.7403414,0.26633725,,9.313444,2.7485435,1.8770541,,0.30361146,-0.53398097,-0.2565616,0.74623096,3.0258503,-4.3821325,-0.5291916,,6.287594,7.1306763,2.4062457,
3586346121857,0.84665924,2.2730296,-0.09896017,,8.836999,3.1483753,3.5410242,,0.3098645,-0.5206079,-0.24778214,0.75601286,2.623361,-3.9763305,0.9334078,,6.213638,7.124706,2.6076164,
3586362404049,1.2321151,1.59558,-0.38545597,,8.805874,3.8355112,3.277662,,0.3183081,-0.510494,-0.24055287,0.76171535,2.6810093,-3.3284616,0.56953883,,6.1248646,7.163973,2.7081232,
3586386936203,1.5754215,0.4636467,-0.9651671,,8.664616,5.085284,2.9161377,,0.33486903,-0.50294393,-0.23355752,0.7618143,2.6837611,-2.222128,0.27010465,,5.9808545,7.307412,2.646033,
3586403216511,1.7751744,0.13316862,-1.201572,,8.118738,5.935226,2.621651,,0.34751523,-0.5023864,-0.23306103,0.75665283,2.2516189,-1.5185165,0.13387847,,5.8671193,7.4537425,2.4877725,
3586427535049,1.8771889,0.19242255,-1.282817,,7.3909006,6.933608,0.4405331,,0.361779,-0.5028781,-0.23311676,0.74959064,1.9677701,-1.0699673,-0.96522796,,5.6709027,7.7003264,2.1716905,
3586444029318,1.5393804,0.5821546,-1.3066407,,6.6726403,8.039729,-0.49799395,,0.38464984,-0.5009274,-0.23170044,0.73988587,1.1513872,0.18142366,-2.4812171,,5.521253,7.8583055,1.9832232,
3586468559895,1.138042,0.5320636,-1.3536774,,5.104438,8.767567,0.079008654,,0.40523505,-0.49505234,-0.2311357,0.7329966,-0.17560768,0.69747543,-1.7000693,,5.2800455,8.070091,1.779078,
3586484841357,1.1258247,0.46181414,-1.2974777,,4.510676,8.743625,0.5602432,,0.41775227,-0.49068984,-0.23193929,0.7286362,-0.6013584,0.5413494,-1.1011307,,5.1120343,8.202275,1.661374,
3586501100472,1.1887437,0.25045475,-1.1930199,,4.098873,8.439561,0.5363012,,0.4303652,-0.48647094,-0.23229511,0.7239965,-0.8482199,0.11199474,-0.99612147,,4.947093,8.327566,1.5324227,
3586525590549,1.151481,0.19730948,-1.0861185,,4.1802764,9.248801,-0.45729253,,0.44927534,-0.48154095,-0.23214139,0.7158075,-0.534667,0.74878407,-1.7570659,,4.7149434,8.500017,1.2997733,
3586549910203,0.99082345,0.13316862,-1.251052,,5.8562174,10.196905,-0.19871874,,0.46111915,-0.47854823,-0.23208544,0.71027964,1.0132599,1.1350679,-1.781504,,4.567624,8.60215,1.1446464,
3586550124741,0.95233893,0.06169739,-1.4666874,,5.8562174,10.196905,-0.19871874,,0.46699822,-0.47660202,-0.23268312,0.70754635,1.3734913,1.5411606,-1.2728058,,4.482726,8.655745,1.074087,
3586582725664,1.3451253,-0.2846632,-2.194228,,3.8905778,10.697293,0.91219085,,0.4942942,-0.4658849,-0.24311507,0.69247353,-0.07998967,1.7624683,0.15463704,,3.9705675,8.934825,0.7575538,
3586599097241,1.4978416,-0.34697145,-2.3322835,,3.122039,10.395624,-0.5650316,,0.51095283,-0.46023017,-0.2501699,0.6815647,-0.5231242,1.3071518,-1.0968542,,3.6451633,9.088472,0.53182256,
3586623535318,1.428203,-0.41355577,-2.4697282,,0.47644615,11.166556,-1.340753,,0.5361262,-0.45165256,-0.2626067,0.66303575,-2.6356244,1.8683252,-1.509009,,3.1120706,9.298231,0.16825609,
3586647853125,1.409877,-0.63163465,-2.4141395,,-1.9871874,12.3876,-1.1851299,,0.5598445,-0.44320777,-0.2769466,0.6429942,-4.5356026,2.919835,-0.99176246,,2.548415,9.467765,-0.19336744,
3586664349702,1.4850134,-1.1771374,-2.2046127,,-3.70383,12.971785,-1.7381904,,0.57416624,-0.4397219,-0.28731212,0.6280363,-5.884759,3.4213886,-1.2866482,,2.180929,9.550396,-0.4515423,
3586680722894,1.4147639,-1.4636332,-1.7806722,,-5.104438,13.67568,-2.753332,,0.5864547,-0.4393415,-0.29847184,0.61152637,-6.9408054,4.0698004,-2.0286193,,1.8363674,9.60588,-0.7247125,
3586704996702,1.1252137,-1.2272283,-1.1911873,,-5.327099,12.988544,-5.257667,,0.59633785,-0.44071534,-0.3074197,0.59635925,-6.9102726,3.5787954,-3.360593,,1.5592318,9.632409,-0.97770053,
3586721542856,0.17959438,-0.38606682,-0.35124752,,-4.462792,12.571953,-6.459556,,0.6048782,-0.44291067,-0.31485632,0.58208084,-5.783946,2.9312077,-5.2426,,1.3211539,9.640745,-1.2169561,
3586745987125,-0.7360926,0.24862215,0.10995574,,-3.727772,12.270284,-4.3382936,,0.6043485,-0.4417754,-0.3179913,0.58178943,-4.999552,2.618887,-3.1535993,,1.2717797,9.651397,-1.1846944,
3586754195663,-0.86132,0.3390302,0.22907446,,-3.5122938,12.0332575,-3.1555579,,0.60272396,-0.44049534,-0.31843957,0.58419514,-4.795084,2.37607,-2.0314746,,1.2827901,9.657187,-1.1240833,
3586786633432,-0.83016586,0.3371976,0.48808134,,-1.970428,11.001357,-0.8690952,,0.5967663,-0.43585768,-0.31712982,0.594413,-3.380885,1.3326426,-0.0342319,,1.4104569,9.668715,-0.8348633,
3586803174702,-0.6560693,0.077579886,0.47708577,,-1.376666,10.524911,-0.33039984,,0.5893008,-0.43469965,-0.31589237,0.60330164,-2.869226,0.85860443,0.3803709,,1.49256,9.6663065,-0.7107707,
3586827443932,-0.47769663,-0.069027774,0.462425,,-0.6607997,10.16578,0.34237084,,0.5830164,-0.43528524,-0.31485125,0.6094978,-2.2640293,0.50824356,0.9186363,,1.6032296,9.6575365,-0.5762655,
3586843986086,-0.24495697,-0.12583824,0.44226643,,-0.10534488,9.974244,0.18435353,,0.58038515,-0.43570253,-0.3128579,0.6127286,-1.7801118,0.32584286,0.7077073,,1.6747669,9.648401,-0.52335376,
3586868258163,-0.1881465,-0.12522738,0.38728857,,0.6344634,9.849746,-0.4333505,,0.57861066,-0.43623188,-0.31062898,0.6151594,-1.1946256,0.15344524,0.26701427,,1.7626997,9.635008,-0.47947338,
3586884803317,-0.25045475,-0.0421497,0.36285394,,0.31364042,9.773131,-0.61530983,,0.5771769,-0.43576145,-0.30767193,0.61831766,-1.4879954,0.14397621,-0.16378683,,1.8016359,9.629155,-0.451523,
3586909077509,-0.3378085,0.012217305,0.47525316,,0.5363012,9.785102,-0.7206547,,0.5748552,-0.43509033,-0.30535644,0.6220896,-1.3295009,0.1653843,-0.33305445,,1.865802,9.619718,-0.38760027,
3586925622509,-0.50823987,0.10567969,0.5742133,,1.0366893,9.646238,-0.51235914,,0.5754531,-0.43142378,-0.30552635,0.6240039,-0.79507613,0.018141747,-0.17358339,,1.8317654,9.628097,-0.33877575,
3586949894855,-0.5571091,0.24007004,0.643852,,0.9672575,9.581595,-0.2896984,,0.5697736,-0.43145582,-0.30362794,0.6300905,-0.97165453,-0.029136658,-0.07795124,,1.938912,9.610732,-0.21174715,
3586966439470,-0.6792821,0.43188173,0.80756384,,0.92655605,9.428367,-0.37110126,,0.5658326,-0.4307598,-0.30088714,0.6354105,-1.1025877,-0.16540146,-0.25890228,,2.0291438,9.593768,-0.11219898,
3587007043547,-0.7330383,0.34269542,0.93279123,,2.2457612,9.411607,0.91219085,,0.55160064,-0.43108505,-0.29302368,0.6511832,-0.07712817,-0.13013649,0.49318624,,2.3356166,9.522476,0.1942191,
3587031535239,-0.61758476,0.3475823,0.95111716,,3.1483753,9.3733,0.8403648,,0.5453984,-0.43209043,-0.289896,0.65711397,0.3645203,-0.124648094,0.5967586,,2.4678204,9.485977,0.31064388,
3587039913508,-0.5766568,0.3903429,0.9138544,,3.3614593,9.421184,0.7613561,,0.5402202,-0.43225732,-0.28513265,0.66333634,0.75882196,-0.024550438,0.34328413,,2.6026373,9.445734,0.418072,
3587064353662,-0.64996064,0.45814893,0.7593055,,3.5553896,9.0429,0.59615624,,0.54181707,-0.42114547,-0.26592383,0.6770195,0.78909826,-0.34821033,0.025982916,,2.7662914,9.39111,0.5701733,
3587088891200,-0.54061574,0.22968534,0.7501425,,2.231396,8.980651,2.1260512,,0.5356743,-0.41832542,-0.25867,0.6864013,-0.68267465,-0.35323524,1.3796296,,2.9140706,9.333886,0.74642164,
3587105000354,-0.42577308,0.13255776,0.81122905,,2.4277205,8.882488,2.7102363,,0.53022707,-0.41880888,-0.2567543,0.6910396,-0.5785172,-0.41301727,1.8578742,,3.0062377,9.295506,0.8523621,
3587129488316,-0.108123146,0.015882496,0.91690874,,4.9081135,9.220071,1.0271125,,0.5198513,-0.42796946,-0.25641307,0.6934329,1.1698039,-0.056098938,0.95428634,,3.2062142,9.222547,0.91391575,
3587145982777,-0.18936823,0.23090707,0.70005155,,4.6375685,8.858546,0.40701428,,0.51547086,-0.43159398,-0.25334325,0.69558156,1.3108048,-0.31838894,-0.5347464,,3.3267636,9.176935,0.94176066,
3587170301585,-0.2510656,0.13927728,0.6646214,,4.1371803,8.825027,2.1045034,,0.5090589,-0.43488634,-0.24915063,0.69975495,0.65618205,-0.28669834,1.0898502,,3.4809983,9.111726,1.0146532,
3587186796662,0.0720821,-0.15454891,0.63346726,,4.050989,8.825027,2.956839,,0.5054682,-0.43737745,-0.24609688,0.70188266,0.469728,-0.24448776,1.913355,,3.5812612,9.069515,1.0434841,
3587211113623,0.31031954,-0.25228736,0.6377433,,4.685453,8.820239,1.5729905,,0.5021086,-0.44377548,-0.24135192,0.7019257,0.95279574,-0.19303322,0.57368666,,3.7326572,9.013272,0.9993039,
3587227440008,0.37201694,-0.108123146,0.6206391,,5.3366756,9.064447,-0.055066638,,0.50138164,-0.44627076,-0.23959157,0.70146614,1.5040238,0.08713627,-0.9979671,,3.8326519,8.977311,0.9429005,
3587243980738,0.01038471,0.40133846,0.6059783,,4.271256,8.995016,-0.9720459,,0.50028324,-0.45039496,-0.23244771,0.70201784,0.35064363,0.053292274,-1.8911457,,3.9206123,8.941724,0.91909987,
3587268426123,-0.3005457,0.3231477,0.7483099,,3.7828386,8.820239,1.1085154,,0.49630117,-0.45107323,-0.2251674,0.7067658,-0.2781403,-0.051555634,0.123572886,,4.060979,8.871795,0.9849425,
3587284795700,-0.14172074,0.13622294,0.8038987,,4.369418,8.805874,2.1284454,,0.4923815,-0.4521563,-0.22066858,0.7102257,0.20198631,-0.009886742,1.0866827,,4.167432,8.815761,1.0417627,
3587309239084,-0.057421334,0.22724187,0.6835582,,5.6359506,8.779537,0.47884035,,0.48775208,-0.45551687,-0.21344322,0.7134734,1.303534,0.047204018,-0.59209025,,4.3324165,8.732333,1.0709306,
3587325395853,-0.13988814,0.3359759,0.625526,,5.0757074,8.659827,-0.110133275,,0.4865039,-0.45624176,-0.2110465,0.71457464,1.1572785,0.015112877,-1.024358,,4.423507,8.682729,1.1014494,
3587350056238,-0.4361578,0.35002577,0.7415904,,3.5410242,8.384495,1.4628572,,0.47956887,-0.45630175,-0.20329662,0.72143805,-1.0033526,-0.22071934,0.25070822,,4.544377,8.605214,1.212149,
3587366216084,-0.398895,0.20891592,0.8051204,,3.6631286,8.439561,2.2050598,,0.47707713,-0.45659724,-0.20162663,0.7233693,-1.0863032,-0.18257332,0.69048107,,4.643331,8.541096,1.2882398,
3587382714584,-0.16737708,-0.15393804,0.9584476,,4.879383,8.485051,1.8842367,,0.46937725,-0.46056524,-0.19625656,0.7273569,0.115765095,0.016150475,0.55907094,,4.763618,8.468901,1.3251657,
3587399042892,-0.18142697,-0.043982297,0.95172805,,5.7843914,8.75799,0.6560113,,0.46407902,-0.4654138,-0.19296886,0.72854906,0.8904023,0.36517048,-0.678098,,4.893989,8.392819,1.3341093,
3587423532853,-0.50885075,0.2828306,0.96577793,,5.281609,8.492233,0.260968,,0.4557894,-0.47022215,-0.18717441,0.73219746,0.20209026,0.22049236,-1.1344626,,5.079519,8.271741,1.3954306,
3587439862007,-0.5852089,0.13072516,1.0965031,,5.12838,8.549694,1.8650831,,0.44911093,-0.47191182,-0.18303753,0.7362716,-0.07407045,0.37006187,0.38234484,,5.2024503,8.179632,1.4827383,
3587464355199,-0.41172317,0.0012217305,1.2070698,,6.9862804,8.875306,2.2768857,,0.43722847,-0.47727114,-0.17670822,0.7414971,1.5605884,0.8624611,0.6873547,,5.425692,8.012845,1.5895311,
3587472517930,-0.37873647,0.023823744,1.1814134,,7.797915,8.920795,2.2146366,,0.43311664,-0.4796016,-0.17472166,0.742876,2.2942338,0.9666462,0.5986521,,5.503681,7.9541492,1.6159844,
3587505175122,-0.34147367,0.2510656,0.88208944,,10.242394,9.339781,2.0207062,,0.41918433,-0.48579893,-0.1651426,0.7490072,4.463498,1.6082535,0.28916764,,5.7788963,7.7315273,1.7315385,
3587529715237,-0.18081611,-0.37140608,0.41599923,,11.947066,9.854534,3.3806129,,0.40605125,-0.4929835,-0.16868962,0.7507553,6.0314336,2.2444496,1.5744308,,5.9156327,7.6100845,1.806182,
3587546001160,0.13805555,-0.7275405,0.01038471,,13.587094,10.400413,3.6152446,,0.40315256,-0.49717882,-0.16934463,0.7494023,7.6184688,2.823441,1.8445314,,5.9686255,7.5769715,1.7707132,
3587562339506,0.3323107,-0.72143185,-0.46303585,,14.12579,10.852917,2.3942018,,0.40313056,-0.50220823,-0.17266275,0.7452921,8.149888,3.259379,0.7217244,,5.9759016,7.593538,1.6724774,
3587578717352,0.30176744,-0.5589417,-0.7257079,,13.582306,11.085154,1.6543933,,0.40628013,-0.5051226,-0.17711966,0.74055135,7.6569514,3.4293284,0.08949554,,5.9253545,7.655825,1.5648978,
3587603165583,0.05497787,-0.15149458,-0.9089675,,13.491326,10.994174,1.0319009,,0.4123033,-0.50557816,-0.18496628,0.73497236,7.699053,3.2165895,-0.42726457,,5.7922735,7.7775846,1.4591655,
3587627659045,-0.16310102,0.16187929,-1.1374311,,14.4130945,10.766725,1.5873557,,0.41778287,-0.50118285,-0.19437402,0.7324562,8.805881,2.854237,0.13061321,,5.607214,7.9124875,1.4567425,
3587643988506,-0.24923302,0.35124752,-1.3341297,,14.870387,10.43872,1.9512744,,0.42187738,-0.49550068,-0.20143706,0.7320667,9.42264,2.4236546,0.4508859,,5.447747,8.015065,1.5003885,
3587668482737,-0.29016098,0.59131753,-1.7324139,,16.17762,9.667787,2.528277,,0.42950317,-0.48309618,-0.21346761,0.732514,11.035214,1.4744778,0.9171405,,5.1424055,8.193309,1.6111364,
3587676647198,-0.28710666,0.6053675,-1.8869628,,16.266207,9.239224,2.837129,,0.4326223,-0.4779761,-0.21802151,0.73269606,11.2473545,0.9783039,1.1822222,,5.018852,8.260921,1.6549069,
3587709131006,-0.1020145,0.59437186,-2.5692992,,16.903065,7.52737,4.1371803,,0.4446982,-0.4601494,-0.23417206,0.73189443,12.289851,-0.49796915,2.445856,,4.562934,8.496997,1.7751217,
3587725629275,0.1740966,0.81489426,-3.4507778,,15.660473,5.872977,3.596091,,0.46356574,-0.437042,-0.25392956,0.72775066,11.731054,-2.9204144,1.7504579,,3.929418,8.793391,1.8456331,
3587742004775,0.24984388,0.7849618,-3.8429532,,13.814544,4.2999864,3.2082303,,0.47991982,-0.41779128,-0.2694739,0.7228494,10.42783,-4.7121997,1.3424673,,3.3867135,9.012186,1.865763,
3587766279275,0.31031954,0.7476991,-4.134336,,12.818556,2.8658595,2.992752,,0.49725783,-0.39706188,-0.286618,0.716189,10.216007,-6.061432,1.1974196,,2.782114,9.2169895,1.8647642,
3587790771044,0.4269948,1.1716396,-4.794681,,11.5951185,0.7565677,2.8299465,,0.52524054,-0.36153653,-0.3140026,0.70343167,10.323133,-7.9432163,0.87090254,,1.75322,9.473111,1.8321512,
3587807268390,0.6267477,1.4062119,-5.702427,,10.338163,-1.1994951,3.7349546,,0.5570233,-0.31637618,-0.34361538,0.686702,9.831074,-10.833955,1.9769913,,0.50709,9.6344595,1.7579633,
3587823643428,1.056186,1.609019,-6.2448754,,8.63828,-2.8562827,4.0677485,,0.58050495,-0.28140107,-0.36550155,0.6709964,9.0963745,-12.513269,2.423616,,-0.45809507,9.656986,1.6441327,
3587848089928,1.5296066,1.9700404,-6.8838406,,5.7628436,-5.1571107,2.4827871,,0.61977834,-0.2225051,-0.39700502,0.63933825,7.798686,-14.661396,1.1811247,,-2.0358427,9.504285,1.3016624,
3587864464697,1.6884315,2.1661282,-7.226536,,4.003105,-7.0820484,1.6065093,,0.64679533,-0.1788277,-0.41726547,0.61283445,7.1469913,-16.319855,0.63219017,,-3.143886,9.237807,0.97431916,
3587888735082,1.8270979,2.2595906,-7.5191402,,1.1611878,-8.882488,-1.3431472,,0.6727171,-0.13220985,-0.43630293,0.58276254,6.1920104,-17.310291,-0.80093884,,-4.2455244,8.820452,0.5878549,
3587905280082,1.568091,2.4923303,-8.197811,,-0.22744916,-10.6877165,-3.6846764,,0.7072098,-0.0565003,-0.46365076,0.5307447,5.6155715,-18.563324,-3.619207,,-5.8430204,7.8756084,-0.06546953,
3587929458697,1.3402383,2.7837129,-8.903972,,-5.7029886,-15.258247,-4.8578353,,0.7252751,0.0008106422,-0.48040417,0.49314022,3.8584332,-20.91043,-4.268398,,-6.8416085,7.0073004,-0.5104291,
3587946005236,1.5008959,2.5466971,-9.07929,,-10.986992,-15.938201,-3.7565024,,0.74393743,0.097703084,-0.503273,0.42863455,-2.8223171,-21.228025,-2.5210843,,-8.164675,5.289824,-1.235418,
3587962285697,1.7201965,2.1978931,-8.414058,,-14.223952,-13.996503,-3.41892,,0.7491387,0.15829687,-0.51709914,0.38254657,-5.43847,-18.01184,-1.7269458,,-8.785482,4.015338,-1.6919743,
3587986754428,1.7269161,1.3768903,-6.604064,,-20.15439,-11.729194,-4.4101195,,0.7489314,0.23443107,-0.53342,0.3156056,-10.867831,-13.912482,-2.1377976,,-9.286559,2.1832883,-2.272322,
3588011204928,1.5851953,1.2339478,-4.5259004,,-21.392193,-9.967062,-5.2720323,,0.7414128,0.28836903,-0.5456982,0.26336992,-11.967308,-10.710472,-2.6664114,,-9.424885,0.74341017,-2.6056209,
3588027582697,1.5308284,1.2889256,-3.0897565,,-22.548592,-9.002198,-6.1004257,,0.73807067,0.3143774,-0.54846895,0.23579733,-13.155033,-9.033753,-3.2843196,,-9.3935585,0.03155483,-2.816106,
3588052027081,1.3041973,0.816116,-0.96577793,,-23.276428,-5.8681884,-9.392453,,0.736446,0.33657303,-0.5488496,0.20767787,-13.977824,-5.244791,-6.3399544,,-9.298604,-0.6233976,-3.052499,
3588068403658,0.7892379,0.7538077,0.6047566,,-20.214245,-5.5258174,-11.133038,,0.7380342,0.34109163,-0.54690427,0.19964428,-10.962043,-4.756973,-7.974551,,-9.252202,-0.7688444,-3.1584864,
3588092678850,0.30482176,0.52839845,1.4379768,,-12.471396,-5.683835,-7.9391727,,0.73985213,0.34456187,-0.54024506,0.2050155,-5.259962,-5.2759795,-6.3165636,,-9.224958,-0.6760057,-3.2578485,
3588109224966,0.42760566,-0.2125811,1.7935003,,-10.6398325,-4.594473,-6.0142345,,0.74219567,0.34450945,-0.5298831,0.2228965,-1.42027,-4.258754,-2.688973,,-9.219563,-0.3357193,-3.3252616,
3588125507043,0.675617,-0.9669997,1.7580702,,-9.176975,-3.5913026,-6.2823853,,0.74164265,0.34109992,-0.5271509,0.23606993,0.070323944,-3.4985,-3.0190663,,-9.247299,-0.092802495,-3.263319,
3588149835696,0.6774496,-1.3988814,1.6878207,,-9.057265,-3.0502129,-8.173804,,0.73844343,0.3354471,-0.5290509,0.24956311,0.47452545,-3.1432676,-4.2882795,,-9.304341,0.13375615,-3.0954385,
3588166335427,0.07391469,-1.4068227,1.9480493,,-9.742006,-4.0940847,-9.351752,,0.73189527,0.3246779,-0.53417295,0.271243,-0.34673977,-4.58613,-6.5845814,,-9.395267,0.49204528,-2.767171,
3588190659235,-0.5345071,-1.1710287,2.339614,,-11.204864,-4.7644615,-8.238448,,0.7273767,0.31824303,-0.5341908,0.29031855,-1.266675,-5.978925,-6.634639,,-9.433012,0.8074492,-2.5567017,
