Sensor,linear_acceleration,linear_acceleration,linear_acceleration,rotation_vector,rotation_vector,rotation_vector
Axis,x,y,z,x,y,z
656562036804881,2.0996292,-0.49948514,0.15802383,-0.0005458017,0.00022217963,-0.7324683
656562053135073,2.6438782,-0.68019783,0.07191181,-0.0019835795,-0.000674513,-0.73754376
656562077697304,0.3235405,-0.08553377,0.13189697,-0.0032735437,-0.0014877244,-0.7522856
656562094050265,-0.8258908,0.3410592,-0.030841827,-0.00344005,-0.0016128409,-0.75611705
656562118605342,-0.967799,0.1446525,0.122424126,-0.0035982507,-0.0018297643,-0.76697284
656562143195842,-0.596086,0.17251423,0.060165405,-0.0034978627,-0.0018821212,-0.7770512
656562159568611,-0.45216686,0.08741622,0.09593773,-0.0025485384,-0.0014735615,-0.78358996
656562184067380,0.23827308,-0.6375397,0.11982727,-0.0022386936,-0.0009867136,-0.7944863
656562200462034,-0.082079984,-0.42946166,0.0839386,-0.0024959503,-0.0009956163,-0.8033397
656562216816880,-0.1195821,-0.21963823,0.08395004,-0.0026220565,-0.000941505,-0.8123061
656562241388841,-0.48223132,1.1392378,0.036046028,-0.0024579598,-0.00082249584,-0.82467955
656562257732649,0.15295546,1.1551757,0.17962456,-0.0015320614,-0.00080889196,-0.83045036
656562274119995,0.9813675,0.23420766,0.081440926,-0.0009199765,-0.0010687406,-0.83566964
656562298625380,0.93497384,-0.5582308,0.114985466,-0.000990082,-0.0015147385,-0.845453
656562315004033,0.64013046,-0.15156107,0.026423454,-0.0011615606,-0.0017570814,-0.85271597
656562339547495,0.658348,-0.10430111,0.12224293,-0.001581578,-0.0021368973,-0.8630582
656562364112302,-0.45643237,0.12465466,0.10314369,-0.0019280169,-0.002466092,-0.87302643
656562388677418,0.5522762,-0.66809505,0.07691288,-0.002685782,-0.0028278166,-0.8817386
656562405048110,-0.12138862,-0.22271115,0.11050415,-0.0033103947,-0.0028184752,-0.88783944
656562421379418,-0.3563779,-0.14846216,0.11531162,-0.003527803,-0.002727413,-0.8937852
656562437751341,-0.7898983,0.16720939,0.08654213,-0.0033425153,-0.0025957853,-0.899452
656562454087879,-0.5874143,-0.075415336,0.122335434,-0.0026819385,-0.0021405853,-0.9046193
656562478666033,-1.102721,-0.023425858,0.110152245,-0.00049337995,-0.00086185907,-0.9122034
656562503208148,-0.89947987,0.080938555,0.060017586,0.0027683885,0.0007642664,-0.91888696
656562519595956,-0.6591967,0.15268123,0.09120655,0.003268681,0.000937855,-0.922768
656562535939648,-0.18062943,0.17203599,0.12239838,0.003712856,0.0010954826,-0.9263251
656562560481340,0.25832003,0.21175788,0.09136009,0.004238232,0.0011934526,-0.93116635
656562585023955,0.5104119,0.39290667,0.08420563,0.004413192,0.0011644718,-0.9350835
656562601412225,0.9774585,0.013094383,0.0363245,0.0044560777,0.0010667254,-0.9372998
656562617769032,0.514327,-0.008781197,0.12727451,0.0043039303,0.00096047926,-0.9396587
656562642345955,-0.14192796,0.21065272,0.07933617,0.004052438,0.0005144845,-0.9435803
656562666851763,-0.49551198,0.063982844,0.1271944,0.0039127124,0.00025574374,-0.94736975
656562683225878,-0.3202755,0.015120622,0.03623867,0.004068051,0.00022968212,-0.94934934
656562699563147,0.18298899,-0.08490182,0.08891392,0.00408412,0.00024245953,-0.95093703
656562724142917,0.41262853,0.062295265,0.08172703,0.0040581767,0.00026473094,-0.9532216
656562740502263,-0.29458976,0.6142109,0.045894623,0.0045344643,0.00019516298,-0.95525295
656562773245878,0.013938718,-0.40361598,0.10336876,0.0046110046,0.00019987891,-0.96315384
656562797775493,-0.5824547,-0.113104746,0.15847111,0.0047994903,0.0003006235,-0.9695367
656562822314070,0.18361355,0.0053684115,0.055560112,0.0049976977,0.00043619593,-0.9741929
656562838680185,0.80336136,0.12384937,0.17289543,0.005090963,0.00046420257,-0.976506
656562863240493,0.9473666,0.044893295,0.10102177,0.004850253,0.0004699161,-0.9794081
656562879620454,0.7797737,0.09433699,0.21108627,0.0043280954,0.0003602362,-0.98207533
656562895993147,0.12988836,0.3809732,0.11048031,0.003943974,0.00019227882,-0.9847745
656562928606108,-0.34830353,-0.008418017,0.07445049,0.0034244203,-0.0001182017,-0.9866909
656562944963762,-0.7390746,-0.066153035,0.09361839,0.0035195167,-0.00015874591,-0.9885735
656562961359185,-0.7864543,0.04689129,0.04575348,0.003660049,-0.00015453016,-0.9903168
656562977719916,-1.0451852,0.059337433,0.06974888,0.004010256,-0.00012613567,-0.9918199
656563002253492,0.23247261,-0.2446189,0.12012005,0.004571036,-0.00011252176,-0.9935108
656563018646915,0.1497141,-0.037518077,0.18479443,0.0047375425,-7.172507e-05,-0.9944309
656563043175454,-0.07272779,0.20239261,0.091444016,0.004866685,-8.979385e-05,-0.99559444
656563059550761,-0.266668,0.19306041,0.074707985,0.004985918,-0.000103469356,-0.9962695
656563075902492,-0.118562005,0.016277965,0.09867096,0.005232334,-0.00015069872,-0.9971348
656563100463377,-0.27001107,0.04807954,0.13228607,0.0055485787,-0.00022191032,-0.99764913
656563116827684,-0.48668775,0.15901694,0.10128784,0.0061001037,-0.0003078928,-0.99809855
656563133220415,-0.11003427,0.18652718,0.10145664,0.006756268,-0.00049826485,-0.99849075
656563157649146,0.2609332,0.14393425,0.12553883,0.007262367,-0.00088401977,-0.99930805
656563174022415,0.42901227,0.034939468,0.12315464,0.007262367,-0.00088401977,-0.99930805
656563198568607,0.23020402,-0.23687457,0.113539696,0.0071214237,-0.00093074614,-0.9997205
656563223141184,0.12113443,-0.06951186,0.11590576,0.007036034,-0.00081463717,-0.9999554
656563239508107,0.13719109,4.675705e-05,0.21644783,-0.006991135,0.00076592906,0.9999621
656563264070991,0.26510245,-0.037504278,0.032105446,-0.0070321797,0.0007291551,0.9997177
656563280401376,0.27820367,-0.20174892,0.103910446,-0.0069644004,0.00064095424,0.99937207
656563304973760,0.045398124,-0.15842201,0.06552696,-0.0066980245,0.0003900827,0.9984601
656563321326222,-0.10497917,-0.1331175,0.05116844,-0.0067283954,0.0002944137,0.99759036
656563337718722,0.15208872,-0.067578375,0.07751846,-0.0067827078,0.00022427428,0.9965367
656563354056029,0.53655314,-0.103996456,0.053533554,-0.0066277296,8.209917e-05,0.99532306
656563378633222,0.43572634,-0.17910363,0.16579628,-0.005479091,-0.00060595735,0.9930863
656563403139452,0.038940493,-0.169737,0.11534023,-0.004415627,-0.0013646996,0.9902574
656563435868683,-0.3707098,0.043656964,0.124884605,-0.0040468364,-0.0018116705,0.9855824
656563460451029,-0.6793391,0.023984494,0.0722723,-0.004377437,-0.0018885906,0.98168397
656563493164452,-0.8678006,-0.27588046,0.08221531,-0.0061981496,-0.0017334608,0.9766545
656563525897260,-0.04168412,-0.27044186,-0.018115044,-0.0070423475,-0.0018270502,0.97224474
656563542278106,0.21027201,-0.30572173,0.10645962,-0.007272289,-0.0019939449,0.9700579
656563566821529,0.07690611,-0.05904635,0.03231907,-0.007515615,-0.0020923067,0.96660864
656563583212259,-0.08678137,-0.034402154,0.0036535263,-0.007683054,-0.002272775,0.9642163
656563607754375,0.12621966,-0.021259539,0.111465454,-0.007827226,-0.0025797396,0.96056855
656563624149490,-0.0030132085,0.039964594,0.09710407,-0.007792222,-0.0027231483,0.9578785
656563640493336,-0.27744943,0.07159257,0.16893864,-0.007789299,-0.0028107255,0.9550321
656563665028913,-0.6525141,-0.04613424,0.07094002,-0.008121513,-0.0026490958,0.95222914
656563681387374,-1.7315204,-0.09692018,0.09303951,-0.009995097,-0.0022625374,0.94843584
656563697814759,-1.9465642,0.17230007,0.093214035,-0.010430552,-0.0022563878,0.94688183
656563714167720,-0.29091388,0.299372,0.13890934,-0.010961022,-0.0020643221,0.946195
656563738704605,1.3653562,-0.42472753,0.1342678,-0.011311818,-0.0019795473,0.9450504
656563763261374,0.948709,0.118817076,0.0982666,-0.011062567,-0.0022429465,0.94233435
656563779657951,0.34464294,0.48324096,0.1460352,-0.010752028,-0.002429778,0.93958455
656563804201143,-0.69451547,0.5157938,0.083670616,-0.010465876,-0.0024745385,0.9345691
656563820439874,-1.4082077,0.09120664,0.047787666,-0.0105766,-0.0022979423,0.9312158
656563836818643,-1.1746047,-0.2437176,0.06705761,-0.010891007,-0.002108902,0.9282618
656563861385604,-0.56852424,0.37600607,-0.011670113,-0.011598214,-0.0016945066,0.92442936
656563894089335,-0.3754127,0.16616392,0.113069534,-0.011598214,-0.0016945066,0.92442936
656563910464950,0.095524274,0.09709769,0.12992096,-0.012362275,-0.0012463554,0.91782266
656563959575873,0.27589163,0.08862382,0.11821842,-0.012959059,-0.00041752207,0.9103914
656563992327450,0.0817045,0.079001315,0.15173149,-0.012945255,-0.0004914846,0.9038217
656564033212027,0.06263089,-0.05637394,0.09408665,-0.012545358,-0.001014689,0.8940388
656564074149219,-0.06587103,0.020014592,0.082157135,-0.012614048,-0.001183053,0.88127476
656564106898142,-0.24596477,0.14820972,0.11096382,-0.012912165,-0.0009768673,0.8621324
656564147749680,0.97446495,-0.07485539,0.13018417,-0.012306759,-0.0014745108,0.8535212
656564180495219,1.2611631,-0.46249637,0.06286907,-0.012306759,-0.0014745108,0.8535212
656564196891142,0.50028336,-0.3905905,0.09863949,-0.01195051,-0.0019010865,0.84954673
656564221433872,-0.19675705,-0.10275595,0.050456047,-0.010846792,-0.003674701,0.8437508
656564237822526,-0.088602595,0.03583789,0.059983253,-0.010427911,-0.004453521,0.8401864
656564262331026,-0.2595264,0.074132435,0.067157745,-0.010259275,-0.004782731,0.8348585
656564278711911,-0.34919825,0.16339329,0.1317997,-0.010262777,-0.0047763465,0.831317
656564311440603,0.91292775,-0.28662467,-1.6013832,-0.011497946,-0.002662736,0.82440233
656564327809603,0.61480606,-0.12516852,0.28996563,-0.011263156,-0.0029752795,0.82061017
656564344200526,0.38846582,0.44389313,-0.0021591187,-0.01120886,-0.0028987406,0.81639194
656564434191372,-0.67277926,0.21432236,0.08309078,-0.013758512,0.0043352507,0.7928124
656564458741025,0.13744259,-0.11117161,0.118206024,-0.015250394,0.0075452505,0.7862583
656564483314410,0.091480196,-0.26279563,0.13821793,-0.016007574,0.008777341,0.7787424
656564499659141,-0.2015194,-0.21656114,0.08588219,-0.01638613,0.009051155,0.77408874
656564516031602,-0.19464356,-0.1876648,0.093354225,-0.01676164,0.009180504,0.77018774
656564540571102,0.5776844,-0.15260299,0.074282646,-0.016884746,0.009181963,0.7659956
656564565144640,0.9917009,0.101181,0.10031414,-0.016670106,0.00871417,0.76087624
656564573320371,0.68192863,0.10919711,0.1695652,-0.016519843,0.008469478,0.75814855
656564597889102,0.7468154,-0.12924106,0.13795567,-0.016109526,0.0077712396,0.7476124
656564622436717,0.64068407,-0.26291934,0.072852135,-0.015722072,0.0070207412,0.734218
656564638771332,0.4705174,-0.5467056,0.11807823,-0.015394473,0.0058154278,0.713645
656564655168255,0.22592124,-0.57144886,0.11783981,-0.015394473,0.0058154278,0.713645
656564679687717,-0.052352935,-0.4976191,0.11041641,-0.015337473,0.004834269,0.6989374
656564704230986,0.4063419,-0.67342573,0.12710953,-0.015462781,0.004010346,0.68521464
656564720583947,0.2409044,-0.3289554,0.16302967,-0.015591898,0.0035325119,0.67556065
656564736979332,-0.56176245,0.10939614,0.12245083,-0.015923725,0.002872885,0.66541535
656564761511101,-0.80627096,-0.057724535,0.036839485,-0.016869681,0.0026049619,0.65166587
656564777886293,-0.5483368,-0.19819015,0.12386799,-0.018053329,0.0028508313,0.64297616
656564794240409,-0.22104388,-0.19521986,0.11245537,-0.018800063,0.0030077226,0.6338829
656564818807216,-0.6906475,-0.1980302,0.11752701,-0.019208264,0.0028391357,0.6180644
656564843375601,-1.1828046,0.41302174,0.060438156,-0.019967357,0.0031805504,0.5917637
656564867896639,-0.07987502,0.17979926,0.108680725,-0.020079121,0.0033252893,0.58725417
656564900623177,0.16553274,-0.12581101,0.10169697,-0.020305565,0.0034687896,0.56988144
656564925190600,0.8672971,-0.4011411,0.08734894,-0.020356042,0.0032921056,0.5568275
656564941548831,1.3135902,-0.4918938,0.09674263,-0.020263093,0.0023063577,0.5472832
656564957916446,1.2165395,-0.24190801,0.12736225,-0.019752858,-0.00010629876,0.53674483
656564974306869,0.7902699,0.10168706,0.120043755,-0.019562166,-0.0007154183,0.524575
656564998813908,-0.11195791,0.50305617,0.040784836,-0.01918441,-0.0015597069,0.50438166
656565023365908,-0.9655311,0.37166423,0.119568825,-0.018831773,-0.0020872243,0.48408142
656565047909215,-1.4963783,0.21095158,0.08112526,-0.018645654,-0.0020909605,0.4658269
656565064287677,-1.43032,0.45611203,0.107429504,-0.018636798,-0.0017687583,0.45515
656565080657254,-0.84357166,0.6494634,0.14570332,-0.01863087,-0.0012857998,0.44610006
656565097056484,-0.2975018,0.45844388,0.11211109,-0.01855687,-0.0007995704,0.43828332
656565121570138,-0.001401037,0.17700753,0.12397385,-0.018423215,-0.00016039438,0.42804658
656565137948330,0.24052536,0.05624768,0.09516811,-0.018318448,0.00016692636,0.42129615
656565154311561,1.4996437,0.15274419,0.10943794,-0.018183623,0.00023345012,0.41369456
656565178886330,1.6196008,0.14384818,0.16896152,-0.017713012,-0.00029389418,0.3974831
656565203432061,1.5773497,0.40430033,0.10627842,-0.017042344,-0.0011467973,0.37621415
656565227951292,1.0375133,0.1219984,-0.047424316,-0.016184717,-0.0023757205,0.3511971
656565244288368,0.06623607,-0.13098812,0.021803856,-0.015673257,-0.0033920188,0.3337761
656565260671830,-0.55954635,-0.25655293,0.06479931,-0.015319948,-0.004169011,0.3162244
656565277035945,-1.5545638,-0.12107992,0.15812683,-0.01507456,-0.0045373435,0.2914331
656565301611061,-1.5884184,-0.31218648,-0.0047416687,-0.015070571,-0.0044050305,0.27720603
656565358897560,-0.24074158,-0.034397542,0.14880657,-0.015896402,-0.0031822843,0.24364455
656565383426868,-0.08036606,0.024455339,0.10817051,-0.016112858,-0.002550628,0.23296094
656565407947175,0.018474702,0.007986754,0.14410782,-0.016216604,-0.0021029867,0.22214583
656565424342945,0.24027893,0.067350745,-0.02108574,-0.01627752,-0.0016535384,0.21438798
656565440702945,-0.527001,0.386776,-0.0091362,-0.016284784,-0.0011987573,0.20608321
656565457052598,-0.06391218,0.16641417,0.05060196,-0.016132658,-0.00060629984,0.19804366
656565481615137,0.7787446,-0.18519795,0.06727123,-0.015989464,-0.0006299227,0.18576506
656565506153406,1.8146741,-0.49018312,0.11279011,-0.015934248,-0.00190502,0.17098644
656565522516675,1.0300264,0.40175685,0.12000084,-0.015852906,-0.0027690246,0.15870453
656565547086906,-0.47102174,0.47118667,0.12228966,-0.015484243,-0.0037130665,0.13710947
656565563447560,-1.1061707,0.20275903,0.09822559,-0.015218831,-0.003964257,0.12198314
656565588055213,-2.0803533,0.07937831,0.06213379,-0.014979663,-0.00372211,0.10119676
656565596231252,-2.0631812,0.081786126,0.12190437,-0.0148940375,-0.003480037,0.095354654
656565620637021,-0.00081525743,0.062016353,0.2031002,-0.014721263,-0.002585745,0.08101316
656565645198175,0.39950442,0.0140092075,0.114356995,-0.014525733,-0.0020829514,0.0662842
656565661621675,1.044129,-0.079233825,0.13345528,-0.014421379,-0.0021257878,0.0549655
656565686158174,0.8912927,-0.03229475,0.15255928,-0.01426763,-0.0025332714,0.03430442
656565710726559,0.52664655,-0.029490799,0.023248672,-0.014092296,-0.0031940318,0.009779728
656565743428174,0.06919456,-0.00063601136,0.15255737,-0.013811542,-0.00433935,-0.03611432
656565767971828,-0.31789437,-0.10831711,0.0950613,-0.013673727,-0.0045981095,-0.05508339
656565792414059,-0.37332663,-0.342884,0.18120384,-0.013486482,-0.004873647,-0.08278066
656565808770328,-1.0492896,-0.12198639,0.09020233,-0.013677122,-0.004179972,-0.09992027
656565825153597,-1.1759518,-0.005043119,0.08533859,-0.013597931,-0.003974856,-0.115125544
656565841525905,-0.93511087,0.17684568,0.08523369,-0.013498616,-0.0036218304,-0.12796023
656565866026674,-0.10371165,0.21579121,0.15450382,-0.013306456,-0.0031604453,-0.14402683
656565882410058,-0.24264345,0.17384109,0.10889816,-0.013136154,-0.0029359553,-0.15411462
656565906977751,-0.5181948,0.10422827,0.08720684,-0.012906667,-0.002688904,-0.1676277
656565915158789,-0.35650212,0.054863065,0.13743591,-0.012743538,-0.002467903,-0.1750594
656565947872173,-0.071731284,0.1278012,0.11330509,-0.012516385,-0.0022419677,-0.18443406
656565964268020,0.03608846,0.07569808,0.14917374,-0.012436586,-0.0021855016,-0.18993273
656565980603289,0.13329779,0.06458278,0.103655815,-0.01238059,-0.0021821873,-0.19515973
656566005159481,-0.15518603,0.28977245,0.11545372,-0.012036938,-0.002073427,-0.20478545
656566021514942,-0.10244073,0.047451675,0.11062145,-0.011934638,-0.0021193244,-0.21300548
656566046084212,-0.0028902441,-0.13852859,0.06270313,-0.011872159,-0.002244908,-0.22275537
656566062450481,-0.3852796,-0.0046869516,0.1345129,-0.01177806,-0.0023729007,-0.23886703
656566078843404,-0.28749025,0.021259874,0.08420277,-0.011700542,-0.0024184708,-0.24926668
656566103350981,-0.049241405,0.029568091,0.09373951,-0.011603356,-0.002467051,-0.26378658
656566136084942,0.2679699,-0.0052365214,0.09851837,-0.011556676,-0.0025831435,-0.28287226
656566193377980,0.16689761,-0.03897719,0.062701225,-0.011620322,-0.0031711166,-0.32253665
656566217943211,-0.59648085,0.2660647,0.038585663,-0.011262504,-0.0030710488,-0.3413102
656566234306095,-0.572244,0.17787524,0.119935036,-0.011126073,-0.0031170244,-0.35237846
656566258850441,0.026793733,-0.003934011,0.0672369,-0.011031109,-0.0032430706,-0.3661585
656566275221211,-0.35803446,0.022944078,0.10796356,-0.011086463,-0.0034482172,-0.3760674
656566283426672,-0.23541392,0.034772724,0.11517143,-0.011086463,-0.0034482172,-0.3760674
656566316175326,-1.4518332,0.0717535,0.061890602,-0.00992559,-0.0022881164,-0.38218084
656566340724518,0.17503417,-0.0061273426,0.078416824,-0.009451564,-0.0016145944,-0.38328236
656566365265441,0.64168984,-0.12008892,0.13589668,-0.009503553,-0.0015904658,-0.38478106
656566389840518,1.9141997,-0.12671353,0.061775208,-0.009702125,-0.0019360152,-0.3884184
656566406233826,2.0508993,-0.3680491,0.15771866,-0.010021954,-0.0025228134,-0.39465258
656566430781018,0.84220016,-0.18708555,0.1436224,-0.010568076,-0.0038726802,-0.41452032
656566447168210,-0.21269272,-0.15945847,0.21567917,-0.010722185,-0.0041659707,-0.4196704
656566504442748,-1.0755231,0.4196228,0.079221725,-0.010775305,-0.0041051097,-0.44256812
656566529013171,0.5369501,0.23409691,0.11250973,-0.010390269,-0.0036351685,-0.44764143
656566545374979,1.425892,0.0921269,0.11484623,-0.0102536725,-0.0036158229,-0.4527539
656566578154133,0.8783469,0.021091528,0.11247349,-0.010093064,-0.004178389,-0.4709979
656566635309132,-1.1179187,-0.097865835,0.09573555,-0.009937942,-0.0046515786,-0.50377506
656566659881555,0.046273813,0.119594954,0.17221928,-0.0097250035,-0.004377796,-0.5133662
656566692627094,1.5073863,-0.066590294,0.14352703,-0.009697266,-0.0046520424,-0.52971065
656566717130747,0.6203171,0.21605559,0.11494064,-0.009761363,-0.00526713,-0.5479657
656566741700555,-0.07378501,0.093287334,0.026368141,-0.0095511135,-0.005698493,-0.56711394
656566758052786,-0.7696171,-0.14744732,0.062307358,-0.009490173,-0.005908856,-0.57841045
656566774441247,-1.3759389,-0.255441,0.09579563,-0.009371074,-0.005968528,-0.58829015
656566798961132,-0.90735555,-0.45329607,0.06692028,-0.009197769,-0.0056094304,-0.6003156
656566815355747,-0.312481,-0.24636742,0.18171501,-0.0090131145,-0.005323983,-0.6079993
656566839864478,-0.04129602,0.26965657,0.18149471,-0.008631834,-0.004884207,-0.6204193
656566856240247,-0.35272884,0.24343446,0.18377113,-0.00835094,-0.004758574,-0.6288138
656566880784901,-0.22265139,-0.01810988,0.07558441,-0.007403848,-0.0038388849,-0.64046615
656566905359362,-0.46119288,-0.13277346,0.11110306,-0.006471202,-0.0027511292,-0.6513392
656566921726708,0.066155024,-0.31716904,0.08697224,-0.0060025025,-0.0019469603,-0.6580938
656566938114631,-0.14312752,-0.15200186,0.10847092,-0.005901009,-0.0015718931,-0.6654704
656566954460516,-1.3659844,-0.16146153,0.086792946,-0.005514861,-0.0005161064,-0.67316777
656566970821939,-1.672258,-0.29640624,0.1297493,-0.004606763,0.0015302032,-0.6798037
656566995367939,1.2204102,-0.24839532,0.065086365,-0.0038729217,0.002412562,-0.69869906
656567028109439,0.97932655,0.007341929,0.15123367,-0.0037696043,0.0023482856,-0.7132007
656567052678438,-0.3637355,0.30114818,0.088962555,-0.0036261904,0.0022973528,-0.7230935
656567069045977,-1.0206281,0.34618217,0.11048317,-0.0031972686,0.0023687293,-0.7362984
656567093549131,-0.95238936,0.32448623,0.072122574,-0.0030205743,0.002456039,-0.7402459
656567118117977,-0.22481036,0.3831246,0.088832855,-0.0025116496,0.0025092277,-0.75141835
656567134515361,0.43729624,0.16042413,0.15344238,-0.002177569,0.0024753471,-0.75936407
656567159060400,0.69791824,0.05890892,0.16298294,-0.001858915,0.002359962,-0.77273566
656567175409400,0.408391,0.08246911,0.10790062,-0.001729517,0.0022813813,-0.7818357
656567199973899,0.38440225,0.36871576,0.1222229,-0.0013341076,0.002053992,-0.7938721
656567224520553,0.8574961,-0.3119865,0.16050339,-0.0013697398,0.0016727234,-0.8030308
656567240895707,0.09806534,0.111490026,0.067118645,-0.0013920526,0.0014879333,-0.8082805
656567257263592,0.18389526,0.46057853,0.10541916,-0.001507864,0.0012286113,-0.81334895
656567281827784,0.32213342,0.32505435,0.040765762,-0.001635803,0.00076207635,-0.82167524
656567298208707,-0.33011982,0.07715221,0.10779953,-0.0017315135,0.00018644225,-0.82767385
656567314581091,-0.2884376,-0.11871719,0.11976051,-0.0016000196,-0.000121134566,-0.8335108
656567339082360,0.027517369,-0.36538318,0.05510521,-0.0013687013,-0.00024197705,-0.8415605
656567355475322,0.44022802,-0.5213266,0.12214947,-0.0014914884,-0.00017873684,-0.84701973
656567380042245,0.339116,-0.7285085,0.091088295,-0.0023442577,0.00025796428,-0.85658073
656567396398283,-0.038346652,-0.7943712,0.115047455,-0.0025009874,0.00041003423,-0.8642272
656567412763783,-0.1540353,-0.82096326,0.12943172,-0.0026406555,0.00063496997,-0.87263715
656567437279899,-0.4604022,-0.7998104,0.10314369,-0.0029410098,0.0010743969,-0.8868223
656567453612475,-0.40800408,-0.83760226,0.12233639,-0.0031032937,0.001483754,-0.8966483
656567478184052,0.048235267,-1.1417751,0.06254768,-0.0032328556,0.002175201,-0.91213995
656567502718860,0.5721404,-0.8038726,0.10099697,-0.003777709,0.0028590916,-0.92842245
656567519097014,-0.26870406,-0.1821123,-0.11413574,-0.005553413,0.0030351994,-0.9395508
656567543639129,-1.1728323,0.8465638,0.43402004,-0.0045768395,0.0036279217,-0.9540257
656567560012898,-1.0163333,0.93887544,0.13704872,-0.004114106,0.0035465874,-0.9620535
656567576341667,-1.1392764,0.9458169,0.15131283,-0.0036184215,0.0033603078,-0.96844983
656567592718206,-1.343388,0.8675166,0.13683414,-0.0029989856,0.003099328,-0.97341835
656567617260859,-0.71751887,0.5064671,0.08879471,-0.0018924332,0.0026635814,-0.9786719
656567633604129,-0.5121903,0.359317,0.122244835,-0.0012064956,0.0023850873,-0.98121977
656567658144244,-0.19634208,0.23561628,0.11739445,-0.00035628036,0.0019713896,-0.9841359
656567674529398,-0.23625259,0.16754526,0.03597355,0.00011259715,0.0017504275,-0.9857289
656567690879167,0.050089743,0.14596784,0.09103203,0.00047985348,0.0015576483,-0.98712486
656567723608628,0.5880902,0.11097709,0.09341717,0.00075858406,0.0012631959,-0.9897094
656567739960628,0.3996367,0.0132046165,0.08142948,0.00059296546,0.0010059684,-0.9909715
656567756347628,-0.012487309,-0.12503277,0.11972427,0.00037046947,0.000757257,-0.99220306
656567772706705,0.27433535,-0.1980843,0.0454998,0.00023931841,0.0006747039,-0.9933629
656567797283243,0.08557609,-0.09555039,0.11253834,-0.00010507091,0.0007367268,-0.99505335
656567813626512,0.0127594415,-0.037511326,0.15802956,-0.0002714504,0.0007519565,-0.9960879
656567838161474,0.29719678,-0.12491602,0.107756615,-0.00053083897,0.00079711655,-0.9974139
656567862680128,-0.41019684,0.028702399,-0.04305744,-0.0010696022,0.00091686106,-0.99844
656567879073320,-0.8078772,-0.13741863,0.0718689,-0.0009720837,0.0011196095,-0.9992879
656567903612320,-0.041396827,-0.56506705,0.0766592,-0.00091898616,0.0011971581,-0.99971
656567928180474,0.29526064,-0.6229719,0.069485664,-0.0008172626,0.0014391415,-0.99999744
656567944508627,0.58269835,-0.7611305,0.10302639,0.000905434,-0.0017337092,0.9998945
656567960893897,0.66435635,-0.7444217,0.091091156,0.0010946625,-0.0021199565,0.99949276
656567977271820,0.13489524,-0.40950823,0.067193985,0.0012997392,-0.0025042843,0.9987511
656568001849319,-0.24581791,0.14673433,0.045690536,0.001455968,-0.0028403383,0.9970649
656568018184512,-0.1242999,0.08969897,0.115125656,0.0014368468,-0.002888256,0.9956731
656568034565781,-0.015385866,-0.08553023,0.11991596,0.0014552586,-0.0028944525,0.99407864
656568059111473,-0.7706491,-0.11319269,0.07441425,0.0013303931,-0.0028517817,0.9912782
656568075442473,-1.2856333,-0.16300404,0.11989212,0.0010543843,-0.0028607994,0.9892042
656568100006819,-0.99626863,-0.21671188,0.10071564,0.00027718281,-0.0028309557,0.9859116
656568124583896,-1.1605723,-0.088694386,0.13184929,-0.0005770429,-0.002866817,0.98239493
656568149128434,-0.8597462,0.041286882,0.06724262,-0.0015732577,-0.0028199987,0.97896963
656568165515550,-0.53427273,0.011339642,0.105587006,-0.0022040415,-0.0027334401,0.9768446
656568173690780,-0.33934113,-0.036262084,0.07927227,-0.0030626643,-0.0025424827,0.97391266
656568206405434,0.16338402,0.052783713,0.088941574,-0.0035053426,-0.0024230727,0.9719402
656568230947665,-0.14266667,0.101504,0.17756367,-0.0038046308,-0.002351545,0.9687073
656568247335165,-0.8986108,0.19115952,0.03888035,-0.0051054847,-0.0017807154,0.9664211
656568263694549,-0.60282123,0.039092258,0.20199394,-0.0065798773,-0.0012729939,0.9642872
656568288273857,-0.10749081,0.012286495,0.1116457,-0.00877014,-0.00042089928,0.96116376
656568320954549,0.12149656,0.021109175,0.059379578,-0.009890875,8.573937e-05,0.9570077
656568337348126,0.28838286,0.03463445,0.083361626,-0.009995604,0.00011042572,0.95478666
656568361915280,0.29938787,-0.091329895,0.15753937,-0.009882858,1.4300997e-05,0.95121753
656568378274203,0.39424562,-0.23373702,0.1670332,-0.00966546,-0.00016868254,0.9485319
656568402807318,-0.05703938,-0.147634,-0.04625702,-0.009078414,-0.00075056136,0.9439819
656568419201395,-0.8753147,-0.22154166,0.08056736,-0.008854783,-0.0010227233,0.94076896
656568443728356,-0.47482267,0.014881536,0.100245476,-0.010186582,-0.001564693,0.93668264
656568460078279,0.09601141,0.32834882,0.14342594,-0.01040011,-0.0015367679,0.93419313
656568476429971,0.28997457,0.3476566,0.06923199,-0.010492484,-0.0015699823,0.93004847
656568500995741,0.97112024,0.5037292,0.081186295,-0.0104318345,-0.001485798,0.92663217
656568517378510,0.7117567,0.5063816,0.02360344,-0.0101429215,-0.0013815535,0.9224935
656568541950625,-1.3338319,0.24041246,0.14313126,-0.009671463,-0.0014002395,0.9152197
656568558281010,-1.9528344,0.22171474,0.06893349,-0.009747441,-0.0012868219,0.9105187
656568582842433,-1.8548882,-0.29522836,0.1961832,-0.01070132,-0.0005802387,0.90441287
656568607417817,0.36822897,-0.10540877,0.07214928,-0.011770335,1.903609e-05,0.8995009
656568623772509,0.48033887,-0.121689096,0.09147835,-0.012143841,0.00014783964,0.8955067
